-47 -50 -39 7 -66 57 -18 36 26 76 18 -5 50 35 0 -59 -77 92 48 39 16 -33 -13 -34 63 -38 -44 -37 -47 86 -18 -62 40 98 -97 -78 26 63 -82 -32 2 -88 -67 -90 73 20 -75 -46 58 36 -83 -5 -1 58 48 64 -24 79 22 0 12 -44 81 -78 -6 52 1 -95 -11 5 90 86 55 -12 0 -36 74 5 -32 -37 36 39 85 -44 -88 -36 -31 45 -41 -75 61 73 89 -60 -89 -50 -38 46 42 -18 | 68

0 -105.787 -68.234 41.1702 -173.319 60.9574 -14.7234 -33.5532 -8.51064 114.277 14.7234 -83.9787 48.7872 60.8511 -99 -139.149 -48.8723 140.809 -13.4043 -22.766 -64.4681 38.3404 -54.7447 41.7447 56.5319 -127.638 -143.213 -145.043 -165 135.234 -125.723 -47.9362 105.83 79.383 -207.787 -124.468 -3.51064 111.532 -46.8511 -130.064 -18.8085 -99.4255 -8.91489 -70.617 213.489 32.9149 -75.6809 -103.404 24.5532 85.4468 -52.4468 31.0213 -100.596 118.553 84.5957 29.1277 2.70213 169.064 92.1064 82 -44.8511 -138.213 123.255 -102.468 -29.5745 101.979 -7.40426 -106.596 -7.55319 -26.0213 99.617 101.234 140.766 -115.149 -40 -127.447 82.0851 7.97872 -129.064 -137.043 -25.5532 59.234 197.638 -108.213 -186.426 28.5532 -77.4681 52.8085 30.5745 -131.681 26.3404 214.489 139.021 -106.745 -149.021 -5.78723 6.3617 36.4043 156.021 -117.723 | 197.511

0 0 120.248 79.8496 79.9646 -60.8584 8.15044 80.0177 27.5841 -19.7876 36.8496 -8.37168 -41.2832 9.12389 98.9292 88.8496 16.469 -26.9735 -24.2301 -5.78761 -52.7257 49.7788 12.292 -17.6549 -78.1947 76.9646 -16.0265 123.469 82.5487 -40.3009 61.2832 27.4248 -8.59292 -58.5929 133.23 113.292 -83.5841 -38.0442 -53.1947 -5.23894 102.071 27.8584 -8.28319 71.4513 -112.681 -53.1239 79.0088 -4.20354 0.884956 -23.5841 24.2743 27.7611 105.664 -96.8761 -133.726 -44.354 -20.1504 -90.6726 -91.8761 -90.5575 81.9381 142.805 35.1062 57.7522 -9.92035 -6.43363 86.1681 -13.7345 67.7434 -68.9292 -6.02655 6.44248 -126.381 5.44248 50.3451 29.7965 -26.7434 37.3274 123.327 118 58.5487 -67.3451 -55.3186 60.7965 114.584 -48.8496 86.9115 -73.8142 -37.5133 3.29204 -64.0177 -129.115 -24.0708 111.841 114.407 -40.3628 -66.1416 22.2566 -149.442 106.814 | -61.5398

7.10543e-015 0 0 -75.1426 90.9748 35.9017 -74.9685 81.5657 -14.2019 -37.2135 -80.6025 127.624 -84.9984 -114.279 105.745 38.4569 -3.79685 -27.6733 167.682 113.206 100.221 -196.754 65.4166 -44.0513 47.4868 188.851 164.532 211.151 114.057 -180.692 214.371 -39.7473 -42.9026 -16.6293 226.03 35.9567 84.4089 7.04608 77.6569 261.646 81.1118 43.0746 -46.2474 -99.5074 -166.605 59.8008 20.2251 141.202 53.8785 -112.542 -23.1857 10.192 195.285 -38.5263 -50.3783 125.325 -81.005 -101.009 -59.7286 -166.506 128.773 196.716 -81.0527 -38.6621 -26.9249 -148.911 -106.781 92.2619 -10.1842 11.0861 -20.2595 -57.9263 -56.6003 211.601 87.7152 78.608 -0.938545 -45.4208 14.8854 49.8113 81.474 -108.623 -230.456 39.9581 212.873 15.0608 -37.0312 -39.1624 0.886817 101.113 119.391 -234.747 -37.9773 132.631 137.297 -25.1729 -0.221589 -76.776 -189.532 102.118 | -276.253

0 0 0 0 -126.281 -157.741 114.817 -85.0044 -21.5618 14.9051 94.8197 -125.015 -62.8863 80.9039 -180.849 10.2978 159.427 31.2814 -174.238 -192.371 -132.459 185.528 -2.20001 131.62 -134.286 -101.08 -273.791 -220.308 -122.27 136.087 -237.304 -15.9572 173.806 -124.021 -259.778 84.185 -112.548 23.2579 63.7212 -271.338 42.7158 11.0192 165.187 186.985 132.027 46.3914 38.2926 -93.7373 -31.9034 192.744 51.1211 59.0387 -145.82 29.485 -11.1584 -86.1512 86.975 13.0823 136.524 225.997 -145.555 -128.361 19.1497 138.581 39.567 98.126 78.114 -25.3891 -19.3656 -48.8109 18.796 -29.5095 -17.6764 -300.88 -81.0529 -63.6497 45.2532 -45.959 -154.496 -84.3905 -123.475 -36.6811 221.986 -101.904 -232.283 39.1163 -35.9439 -49.2732 34.7436 -82.1786 -137.287 175.17 125.277 -146.538 -68.2639 163.921 17.18 14.9906 248.396 -186.317 | 260.014

0 0 0 0 0 257.757 -268.338 132.104 116.43 206.197 -95.3153 267.323 46.8189 -70.7213 258.602 -47.8159 -338.985 86.8579 347.756 294.337 174.035 -438.571 -81.4059 -166.901 400.407 111.433 228.72 238.783 30.8334 17.1932 420.233 -207.454 -162.99 252.81 161.312 -295.56 201.949 138.611 -302.716 413.389 -66.7336 -208.123 -303.242 -362.119 -157.084 -61.4401 -95.0752 7.82334 191.396 -150.161 -274.914 -2.10692 278.982 89.6998 187.724 339.282 -256.066 147.906 -104.389 -297.528 289.803 58.9979 173.967 -328.415 -89.2486 -147.592 -108.746 -43.5379 -27.7903 5.21698 151.375 248.501 17.7616 415.268 95.9148 -8.61323 -4.65069 18.8789 216.8 -46.661 176.377 52.3284 -110.969 -42.4352 93.9607 -37.9811 -48.4341 95.6519 -81.3894 -49.6642 412.138 -57.8663 -18.9169 61.92 -28.1886 -263.97 -83.3877 28.1396 -354.21 148.621 | -327.349

-7.10543e-015 0 0 0 0 0 -29.7235 -121.006 3.85128 -35.3516 36.8681 16.4295 130.612 -31.4651 97.6988 -83.9723 -81.4082 -36.4176 -40.5211 -9.17125 -66.9724 9.10088 -5.54084 32.0366 9.43943 -121.421 113.892 -105.628 80.5145 65.6575 -42.9103 110.638 -88.6772 7.45072 15.1906 -179.164 -98.2844 -77.166 -115.04 -74.3561 -200.787 -14.8744 19.275 -8.79304 124.239 -106.046 -55.693 -137.181 -64.512 25.5985 21.9161 -65.8393 -227.653 75.9582 27.1995 -106.44 76.2587 85.1668 -4.87894 140.798 -156.013 -111.522 99.4527 51.8936 57.4962 57.5936 107.972 42.1435 -64.94 134.326 -56.5535 85.9758 125.682 -11.6076 -87.5302 19.0784 -87.8722 105.899 176.556 86.1107 11.457 268.367 -2.9883 -1.53092 -118.108 59.0416 182.729 163.064 -8.48919 100.785 -25.2589 154.377 -162.364 -104.732 -140.977 -126.011 7.90626 72.3569 46.9012 47.7513 | 112.261

3.55271e-015 0 0 0 0 0 0 -140.384 39.9887 130.35 79.9288 -33.4482 200.251 212.619 -199.805 -28.5829 -173.627 68.6438 -28.1821 -104.6 36.8171 70.1392 -186.212 -35.6587 45.6116 -283.897 30.904 -133.721 -211.567 83.7596 -109.534 -16.7539 -152.458 190.314 -220.267 -73.8078 128.794 -3.39082 -109.627 -159.602 -73.8083 -173.171 -26.3376 -69.5938 57.2307 -96.6846 -100.942 -13.1122 -22.6015 49.6972 48.1929 -91.7793 -80.6062 85.4403 224.205 -43.8495 -48.2894 66.1191 -6.44564 107.095 -118.419 -255.205 -82.0558 -32.0188 44.4491 60.179 -30.9269 -36.6046 9.83309 -52.3372 81.3354 100.117 23.6546 -72.3947 -91.924 -71.171 -72.8007 65.3847 40.5937 -163.861 -124.76 129.13 296.342 -96.6775 -206.414 -152.198 -24.7293 161.803 -91.1336 -26.3971 51.3012 131.629 1.91205 -154.136 -235.499 8.89659 29.4017 17.1294 284.937 -102.96 | 235.834

