10 31 -25 78 -65 -63 -89 -56 65 -44 17 -90 54 55 37 -14 44 -71 47 -28 47 77 55 -8 86 7 20 -29 -51 -58 34 -90 -37 -71 99 -33 46 60 3 -24 17 -36 64 -32 13 -23 -16 92 74 58 8 91 6 -68 -87 -2 11 43 1 -26 -58 55 12 18 -36 -93 -73 -17 88 -25 74 -31 25 2 65 -31 -43 -55 -17 -43 -90 -38 42 -61 81 -24 -82 4 52 69 73 27 -36 -79 66 49 67 -56 -75 -89 78 50 -70 -8 90 -79 -3 -76 75 87 34 -72 -54 -70 -75 -46 -88 -63 -24 -96 -62 80 -13 -71 -97 82 92 15 56 -8 -80 -89 -72 30 69 -74 -21 13 -68 84 82 40 25 -53 -25 -91 38 69 38 -47 65 52 -19 -32 5 -87 -15 25 -50 20 20 36 32 91 37 37 -19 82 13 11 35 -98 0 44 -75 -16 76 -85 -29 -16 -60 -6 7 -31 16 -7 -34 91 -68 -14 41 51 -65 55 -83 -33 -43 -18 -12 19 | -41

0 -60.8 -114 183.6 -176 -10.6 -50.8 -115.2 97 15.2 42.4 -98 133.8 62 60.4 -81.8 72.8 -29.2 38.4 21.4 144.4 46.4 -15 -23.6 19.2 97.4 91 44.2 -96.2 -99.6 -30.2 -24 -93.4 -107.2 215.8 -123.6 -10.8 93 -61.4 1.2 0.4 -38.2 -10.2 -129.4 -38.4 -110.6 -116.2 72.4 80.8 33.6 66.6 54.2 -26.8 -25.6 -202.4 72.6 25.2 82.6 39.2 18.8 -132.6 153 105.4 3.6 2.8 -99.6 -107.6 22.6 89.6 69 11.8 -89.2 122 -31.6 96 9.8 -89.6 -63 -65.4 -58.6 -87 -76.6 97.4 -77.2 31.2 -20.8 -158.4 87.8 12.4 -2.2 1.6 117.4 -11.2 -190.8 155.2 115.8 7.4 -24.2 -187 -162.8 117.6 43 -122 34.4 19 -17.8 -100.6 -126.2 -8 102.4 30.8 -20.4 -85.8 -17 6 -154.2 -166.6 -17.6 -117.8 -25.2 -91.4 124 -24.6 -93.2 -69.4 27.4 113.4 31 38.2 -106.6 -7 -70.8 -170.4 -62 152.8 -136.8 58.8 -44.4 -23.6 75.8 16.4 -44 -15 31.4 -25 -174.2 94.6 166.8 122.6 -149.4 -13 -6.6 -80.8 -7.4 -65 -33.4 -93 33 -108 49 57 80.2 -28.6 202.2 11.4 -4.6 35.2 16.4 -12.4 63.2 112 -88.6 -11 127.8 -184 -86.2 167.2 -13 5.2 -98.2 -170 -9.2 -67.6 -113.2 103.2 73.6 56.2 118.2 -102.6 36.2 20.2 148.2 -95 -26 -2.6 -124.6 -92.6 -63.6 -76.4 -47.2 | -21.2

0 0 358.125 -783.086 744.211 376.089 542.954 552.211 -535.247 207.25 -227.355 577.651 -605.536 -476.086 -321.638 186.497 -434.855 452.414 -192.737 30.1414 -516.625 -383.974 -206.931 187.349 -466.368 -223.609 -278.819 107.516 389.523 499.099 -133.181 465.711 314.99 635.974 -989.714 506.809 -265.23 -525.628 177.043 44.9145 1.63816 178.056 -232.273 462.556 -59.2632 350.549 400.615 -655.493 -449.092 -395.395 -119.747 -510.53 68.2434 409.158 755.092 -138.174 -54.7961 -406.22 -76.4605 -6.00658 558.451 -646.905 -278.845 -179.257 142.467 726.099 608.336 106.056 -589.053 -10.9178 -352.174 248.691 -363.362 -16.4145 -539.842 41.6349 364.053 320.49 137.661 367.51 577.201 313.793 -397.609 441.836 -429.224 239.816 701.289 -175.924 -216.217 -320.51 -247.447 -404.701 98.1316 864.599 -697.395 -538.253 -223.194 269.391 727.661 790.27 -525.382 -235.398 622.362 -116.118 -507.688 365.602 322.503 633.661 -241.763 -525.632 -184.862 341.454 495.115 324.878 320.572 509.99 848.207 310.921 392.063 519.796 432.181 -562.171 188.753 539.309 513.28 -455.286 -614.082 -223.543 -410.056 343.931 449.832 598.046 686.145 29.0855 -717.224 722.75 -148.191 10.1645 424.349 -470.069 -365.836 -49.1974 -121.931 207.095 218.115 895.082 -302.076 -687.888 -540.405 640.648 -324.74 -284.53 358.092 94.1941 161.299 446.714 220.628 -206.352 538.697 -216.826 -261.063 -415.049 -2.62829 -965.411 -280.813 -97.3388 70.1579 -413.836 -69.7829 -187.171 -436.316 609.648 90.4507 -470.109 759.447 267.477 -631.25 292.26 44.2961 236.332 581.783 -36.6776 109.151 442.401 -289.355 -158.579 19.6612 -576.424 576.313 -89.2467 -275.773 -607.563 598.438 -154.48 288.852 501.214 450.266 308.533 163.112 -61.3026 | 157.178

0 0 0 59.6468 -223.413 -249.877 -103.391 -130.504 156.736 -133.57 141.443 25.6724 145.022 92.2144 163.237 36.243 182.04 -199.9 -120.221 -5.04558 86.2607 31.3939 54.9296 -128.981 157.683 -21.4121 61.9688 -209.472 -14.2877 -157.931 43.8982 -174.085 79.3553 -244.837 152.701 -154.139 205.568 187.794 -22.4643 90.4772 -126.389 4.21488 -11.8369 -41.7673 175.664 28.5355 -155.969 272.278 26.38 210.374 -65.5122 159.571 21.6735 -192.084 71.2964 -77.6633 25.7042 128.264 -18.305 -25.2406 -51.5261 83.4219 77.3927 32.6264 48.0116 -186.651 -44.6165 -48.9443 106.99 -105.627 120.641 148.865 -70.6402 175.419 96.2628 99.808 5.51237 -68.2436 165.93 -17.6799 -129.568 -12.3564 85.5366 -112.485 61.3216 -107.169 -103.002 -60.5523 86.0198 160.562 -92.895 63.7826 -40.7918 -101.734 46.2624 50.1687 27.9112 37.9 -94.3216 -112.377 -45.6804 -47.4966 -152.565 102.54 119.787 -49.9458 -89.6734 -18.085 -27.4613 -69.6532 -53.079 13.5523 -99.2604 36.068 -97.0684 -80.8803 -132.186 -59.5963 -2.19581 -237.343 -99.4595 85.9576 -199.108 -174.678 -49.8701 109.66 14.6897 127.528 218.05 -102.849 -171.803 -241.864 -110.037 74.4641 155.685 -149.708 81.1907 -41.7385 -187.791 -21.204 1.2081 -2.48449 104.673 -113.579 -90.095 -281.291 -102.393 41.1219 234.824 -260.635 55.7065 214.959 -128.47 29.137 18.1449 2.43158 58.4208 -40.3966 -225.822 93.323 5.92984 130.489 -3.16115 218.213 169.081 -0.478699 -5.16655 199.435 -1.87429 98.1199 53.5676 -94.2594 -34.5607 49.4319 -77.8621 -7.25996 -74.2565 51.5149 134.439 115.448 21.1172 -11.1637 -15.3077 -93.5988 -25.8048 78.5325 57.7799 91.0624 -133.261 133.166 56.9002 67.6639 -252.67 53.5072 98.4123 -137.503 -143.797 -56.1257 27.4476 195.518 | 45.0412

0 0 -2.84217e-014 0 -468.339 -566.105 -114.38 -171.104 369.238 -332.04 390.23 112.989 351.211 70.9463 444.34 149.185 461.297 -521.459 -227.38 -66.1025 163.714 166.435 186.789 -297.993 309.948 -147.604 137.789 -453.481 52.686 -367.764 169.01 -520.039 169.48 -437.449 112.658 -327.094 435.752 352.188 -35.2382 130.842 -296.221 54.748 23.7159 35.1807 380.447 88.0514 -291.543 641.681 47.0863 404.857 -86.6427 298.767 29.3829 -464.794 313.598 -284.244 119.743 325.233 -63.0209 -140.091 -49.452 35.1201 181.338 84.6983 90.8989 -275.739 67.8474 -57.2646 256.149 -339.112 225.005 381.81 -190.428 445.775 201.871 263.873 96.9763 -114.933 403.898 60.9314 -212.365 -88.2356 182.665 -173.793 180.824 -181.092 -145.818 -107.983 253.03 481.81 -145.506 45.6702 -231.424 -118.043 47.6757 -66.2946 62.5585 27.5227 -211.205 -221.953 -122.06 -119.78 -234.747 256.777 337.488 -74.8917 -134.64 -29.1988 -28.3278 -240.144 -97.7072 71.1438 -74.1569 16.3865 -294.298 -170.277 -234.678 -83.9161 158.306 -663.618 -293.655 189.672 -493.838 -294.851 -57.958 151.312 -40.393 177.371 514.391 -104.802 -396.595 -524.013 -133.292 199.159 242.293 -275.514 184.76 -88.5185 -491.351 -181.44 10.8728 90.6067 192.5 -257.227 -100.723 -602.868 -375.665 -61.3815 460.324 -628.987 150.377 438.992 -289.249 57.0724 189.178 100.47 267.179 -86.4192 -476.645 153.57 -149.083 158.227 30.8044 333.38 369.738 103.468 100.172 590.425 34.9867 169.934 93.7483 -113.309 -75.6911 23.5395 -74.8971 -54.281 -320.147 24.3308 316.589 244.873 96.2307 -85.0873 -71.5028 -222.768 -185.681 88.1022 109.811 240.757 -159.015 203.136 95.2916 73.2341 -461.91 195.616 143.007 -233.221 -376.002 -20.0816 54.9832 452.658 | 17.5335

