-98 -26 55 -99 -47 -56 -20 -72 -90 28 27 68 -24 52 43 3 55 -29 91 67 -14 40 -7 42 -32 4 86 86 -80 7 -15 27 -1 -91 -40 -92 -10 66 -52 -93 -40 29 -12 -11 65 -18 92 -28 96 -78 -2 -42 53 -30 21 -74 -54 -95 -15 -55 -16 2 -33 43 25 -6 22 50 -27 -90 50 -85 -63 21 64 3 -2 -28 -47 88 61 82 -10 -32 -66 -95 48 14 -81 97 -8 40 32 -84 -26 -95 -32 -17 50 39 | -73

0 -118.755 -38.9796 -22.8367 -122.327 -26.8571 -27.7347 -82.2449 13.6939 49.4286 -32.4082 7.89796 60.9184 124.51 -60.0204 -46.4898 44.0204 -113.265 15.1429 35.0612 -107.714 -12.5306 7.14286 -40.8571 46.2245 -6.65306 120.959 134.959 -55.9388 31.8571 16.449 64.5918 -85.8367 -96.1429 48.5306 -162.98 -102.367 129.224 38.4898 -66.8163 -109.469 -48.7347 48.9592 -93.2041 133.388 -81.0612 90.9796 -20.4286 174.327 -28.2653 69.3265 -23.1429 42.3469 -27.102 78.5714 -114.918 -113.184 -94.4898 -79.551 -34.0204 -86.3878 26.6735 -72.6122 37.9796 -47.0816 -12.0204 116.408 48.8367 5.40816 -10.3061 57.8367 -156.122 41.2857 31.5714 109.551 96.5102 86.3265 33.5714 50.6735 41.6327 -38.9592 47.6122 62.6327 -43.7755 9.77551 -33.4898 91.1633 109.714 -126.776 87.1633 33.3061 117.469 -62.2245 -51.2857 -56.7551 -37.4898 -9.77551 -105.224 -25.1633 -5.36735 | -118.082

-2.22045e-016 0 165.738 -152.95 146.006 69.2059 -83.1841 33.0833 -177.055 -39.8044 76.0068 95.5094 -132.49 29.813 63.6911 71.1451 -29.8238 149.265 20.5541 50.4744 8.464 44.8043 -94.5122 10.5898 -92.6932 58.4857 -1.36948 33.2466 -126.53 3.58558 -92.5167 50.0611 73.7781 -87.4758 -148.506 83.2098 20.0491 -42.255 -4.71146 -12.003 108.684 75.8918 -127.966 95.3649 -2.23071 -15.8558 35.1932 -28.7051 -134.075 -39.2803 -12.1956 69.8795 -33.3581 -64.5308 -102.634 34.542 -42.9895 -99.2529 52.6873 -87.5933 69.8704 -53.0084 -68.4388 -36.9963 9.11471 -45.4109 -121.81 -9.83485 -96.9807 -43.2538 -42.5102 -12.6619 -97.5505 -76.7739 -89.4386 -110.919 -103.805 -64.7573 -168.309 -33.7568 134.049 0.481526 -91.3327 -67.9395 -109.842 11.5029 -113.004 -51.9474 -53.8777 84.4625 -14.8055 -57.6178 -11.4394 -74.5324 33.0141 -41.5302 38.8424 96.954 52.0516 82.6035 | 109.776

0 0 0 204.625 -39.2853 -63.3221 64.4204 80.6931 131.886 37.5179 8.9576 -109.165 40.8433 -32.4413 39.3562 0.110975 -8.10161 -9.30884 -48.7406 -60.8898 -41.9417 41.2243 44.285 7.86401 -10.9621 -13.9307 -129.251 -17.4552 111.977 6.88482 57.4828 -53.6196 27.277 74.8929 113.119 71.0825 -55.3924 -13.6243 -88.3831 -26.9012 70.7301 -47.4853 45.5552 14.9508 -70.2525 4.66723 -17.213 -24.3442 26.0518 52.4101 -22.0579 7.48701 64.8143 8.72771 -62.7682 -3.11622 53.1797 87.6654 -51.7844 14.3996 54.2427 103.387 164.42 17.0353 -10.3802 73.2742 112.057 -78.4025 122.928 -47.0433 43.397 126.045 -17.3232 -10.1239 43.7338 3.60031 42.3319 68.5756 151.768 59.6345 -20.3496 -61.0059 66.1809 72.5611 96.0064 -29.855 85.1209 -60.7141 59.9605 -146.545 -53.908 -44.805 71.3605 131.74 48.6087 -2.15118 -84.686 21.8862 -103.454 4.78598 | 7.16449

0 0 0 0 292.905 192.187 -104.159 80.8716 -66.0008 -165.171 -55.7924 119.861 -22.2493 -101.191 20.6658 27.0864 -74.7222 247.049 -55.52 -60.2942 182.231 -64.6797 -15.8086 -68.5282 -37.4225 -14.2301 -24.7796 -201.304 -75.946 -95.5695 -14.6113 53.3641 25.3462 -38.8623 -206.626 129.322 97.4371 -171.094 143.81 137.33 158.632 -32.9121 -103.19 99.7531 -76.8495 87.8297 -9.33449 75.0787 -359.446 -29.3055 -74.4329 68.2438 -111.649 77.2559 -61.3536 166.674 119.818 -13.3 146.343 87.4217 98.5723 -20.4046 -54.1495 -52.5604 -49.4749 -128.494 -211.312 33.3707 -139.413 41.6091 -187.867 94.2141 34.4693 -122.095 -152.044 -200.327 -157.423 -78.7634 -240.951 -147.335 120.368 -69.3896 -120.687 -2.16239 -141.527 52.4765 -197.82 -116.65 97.5191 66.7841 25.3847 -10.1106 -6.94873 -31.9123 144.076 -4.38712 185.521 89.8006 88.6816 -77.1892 | 284.867

