99 39 18 18 76 -56 -53 -59 77 -69 -52 -63 -32 -44 -36 -31 83 51 88 29 90 -70 -71 32 -35 -86 -81 -25 51 -81 6 34 88 -23 79 -6 -29 93 -34 -81 35 -29 34 9 80 -26 -32 -3 33 30 -31 37 -43 -95 66 88 62 -51 53 -54 88 -44 -79 -81 73 -16 -67 10 -84 -96 -62 21 -15 -45 63 10 96 40 -7 -40 -92 -14 74 -45 -46 -18 -47 85 -39 -78 51 -22 -79 80 -47 -6 44 15 1 -19 -61 -80 77 54 -63 56 -69 -96 -48 -3 34 9 -32 -49 6 -68 -43 -36 -74 54 52 50 -76 -97 86 -12 -43 71 -37 63 94 2 0 38 15 96 -88 -59 -2 74 -69 -6 7 48 -39 -24 -2 -99 -62 0 -11 -17 41 -55 -16 -18 58 -97 -51 70 67 55 84 11 63 -30 -69 90 -39 35 -79 -18 -29 82 -91 81 -33 -22 -12 64 -68 21 83 -25 1 -98 -85 89 2 -94 62 -37 60 76 48 -49 -73 -69 37 16 54 -7 -1 -17 46 -42 -2 -28 85 -48 -5 62 49 32 -69 -52 -44 94 -54 -34 54 -3 7 26 38 98 -96 -90 85 46 -43 94 89 -19 -44 1 13 -31 29 18 0 99 -16 -88 -1 5 70 49 -42 56 28 59 -22 -5 -88 0 -71 0 94 -4 -35 82 91 52 31 87 -23 4 19 16 -49 -43 28 -98 18 -7 51 -37 75 -90 -18 -55 57 62 10 25 66 99 52 -85 -18 -27 -1 -52 -92 46 -4 -28 53 53 -26 42 -34 54 -19 6 53 56 24 34 -62 15 -63 20 -42 -82 5 -78 -44 -56 -75 -30 63 -82 -49 -41 -68 36 -48 -32 -4 14 84 -44 -23 -46 11 -33 -27 -33 0 28 39 -83 47 -94 18 -98 -43 -13 -18 80 38 34 21 49 8 -16 -75 2 -30 -98 59 -60 -25 62 -24 -9 69 -12 63 -79 -59 -42 19 58 0 -54 -75 40 0 23 80 77 -93 -10 92 95 -88 -85 -91 -60 3 -69 -87 79 -71 -37 28 75 | 99

0 136.212 -1.36364 64.6364 12.4646 -122.869 -105.929 14.1919 78.4444 0.393939 37.0505 -52.7273 -56.3535 -76.1111 13.7273 -118.374 92.3232 -7.0303 8.22222 59.4141 -9.81818 -12.5859 -25.5657 15.3535 -14.2929 -113.263 -72.3636 -99.4949 135.97 -34.3636 -90.1212 91.3131 28.2222 -81.5354 25.404 36.1212 -123.414 -2.87879 -38.3131 -164.364 56.2929 -120.414 -4.68687 29.8182 40.3838 -1.47475 -35.3535 -97.9394 17.3333 94.3939 52.6263 -41.7475 -103.131 -44.0808 101.667 117.222 140.747 -61.9697 39.9293 -97.9091 25.2222 12.8889 2.59596 -18.3636 93.5253 1.32323 -97.6465 16.798 -21.303 -172.061 18.2525 30.5758 -54.697 -37.0909 124.727 64.798 102.061 -31.8081 39.1414 32.8081 -182.141 -25.7172 140.505 -85.0909 -60.0707 -49.6364 -89.0505 122.283 -52.2121 -169.424 105.97 -27.5556 -161.404 51.3838 -86.0505 60.1212 41.1111 103.697 13.9798 29.3838 -43.7677 -155.384 52.4444 -42.0909 -148.727 51.8687 4.39394 -25.0606 34.9697 -56.9394 38.3131 -34.1818 60.6465 -72.0101 -27.1212 25.3737 -28.1313 29.7273 7.49495 -12.0909 -34.0505 105.99 -71.4646 -53.0404 29.2626 83.2424 -38.1313 -16.4343 14.7475 135.727 83.101 4.9596 8 -45.7677 16.697 82.0606 -29.2222 -32.8081 -29.9596 21.5051 -27.6061 24.1212 -41.1414 92.0303 -33.2121 -19.5152 69.0404 -72 -124.747 63 -10.7778 -49.6566 63.1717 28.1111 -57.6768 -86.6364 130.828 -127.04 14.0303 27.5859 -29.3535 40.8889 173.303 28.7778 71.7273 -104.394 -39.6061 7.18182 20.7879 38.2929 -106.404 44.3636 -119.414 154.343 -77.1616 173.364 21.6667 -68.5556 -107.758 82.7071 -99.6263 47.5758 -11.6768 -57.4949 30.9798 -139.02 -19.2828 116.202 -35.0404 -68.101 85.7475 -74.2525 10.7879 159.465 47.0303 30.9899 -165.525 -60.6061 133.253 -30.3232 125.909 43.1414 -74.9798 58.3434 -35.9293 -84.1515 2.0404 -30.4343 59.2828 46.9697 18.101 82.7475 145.01 20.3535 -71.6061 48.0505 0.888889 151.101 -58.9091 -109.313 -28.0909 -2.93939 80.8586 -22.5253 -14.7677 80.0202 -143.061 -152.182 2.28283 27.0707 -49.1313 109.101 60.202 66.3838 32.8889 -17.0202 -27.2626 -38.3737 8.41414 80.6364 -45 121 83.3232 -35.2222 -27.9798 40.899 132.586 88.0101 -133.152 105.869 113.434 6.80808 -2.55556 -0.89899 -79.2222 -45 -17.5657 39 2.10101 80.0808 -67.2929 99.3434 108.162 -37.0505 2.37374 169.242 -33.5354 57.9192 11.6162 -82.3232 -15.0101 47.8687 94.4343 -14.0202 106.636 20.1414 -12.0303 -56.2525 119.485 -164.182 -17.6364 -75.8889 -2.15152 42.7475 20.798 115.495 85.6667 186 -43.0505 -128.283 29.3636 -91.4545 -60.9798 -93.9495 -55.1414 61.0707 -33.9192 -58.4343 61.9293 134.929 -47.4747 -10.8485 20.6869 -19.0909 -70.6162 70.8788 -5.07071 1.86869 64.5152 -8.68687 -66.7475 -53.303 -111.727 -13.404 -112.152 15.6566 -76.101 -78.4242 -92.1111 -30.8687 -129.485 -114.394 -16.2727 -55.3434 50.9899 16.8283 -77.6263 102.273 -53.0303 -10.3535 -57.9192 98.7172 161.303 -138.111 -107.535 -138.071 -47.2222 36.6667 0.545455 -31.3333 86 53.4343 62.2121 -24.3232 141.051 -1.10101 53.6364 -24.0202 32.8687 -76.7374 -20.6364 -3.61616 20.2323 -22.6869 41.5758 98.0101 31.8384 78.3232 -68.4848 -76.0404 -84.3939 -5.0202 -21.1919 29.2121 -57.4949 159.747 -27.5152 -99.8182 103.606 17.2424 50.7273 -6.40404 -28.8081 -134.152 59.6162 149.828 -25 -143.909 12.5152 11.1919 94 24.5354 -17.6162 157.444 -153.121 15.202 168.141 111.081 -32.2222 -178.283 -89.1616 23.2121 -21.0606 -71.6061 -93.2424 121.404 -77.5657 42.7475 105.434 46.4848 | 100

-7.10543e-015 0 112.761 -55.4641 93.312 17.6217 45.9703 -69.2518 30.965 -77.6198 -25.1391 -81.5806 30.5093 -55.8669 -112.059 -59.2197 -14.1787 20.5226 -13.3209 81.983 83.6781 -135.044 -110.469 -5.23322 42.6415 -134.338 -19.2245 54.8469 -29.4647 -107.627 -78.5166 14.7182 9.51999 -40.6404 62.4924 -52.7539 -53.674 56.6062 48.5103 -11.0928 26.1245 -97.5479 -22.3183 97.1628 167.001 63.0895 34.3923 -11.7544 8.72881 116.333 63.9703 -10.2402 -59.1242 11.6617 126.275 126.262 128.403 -22.4238 -33.7453 -148.571 131.394 47.8753 -110.315 -154.954 7.08395 3.99503 -110.985 59.4942 -39.7139 -137.598 -4.71739 -3.25984 -46.4816 -135.105 68.608 -2.48758 20.6549 -21.1859 65.4943 -65.772 -50.5069 -109.384 125.938 -128.123 27.05 -4.90523 -8.04731 -17.1614 3.53192 -29.6692 34.2739 65.508 -35.2108 6.46355 29.0788 65.2552 -28.6047 -56.4581 -1.53341 -70.4615 -101.446 -80.8364 114.872 76.6848 -138.617 20.393 -153.452 -113.417 -112.711 19.9695 -39.5103 -75.5281 -35.5712 -74.0884 14.1324 -32.6907 -123.971 31.6136 -35.7152 68.9462 -36.7347 73.3959 -159.793 -165.473 160.806 -25.0454 -109.391 -14.2971 -19.8951 111.071 126.1 63.9661 -24.6636 130.47 52.8839 168.814 -109.562 -86.228 -42.0173 93.9345 3.20289 26.7415 31.4217 -35.9486 -17.6692 -14.9115 -83.8547 -62.0274 -105.73 -72.3511 44.8802 11.9727 71.6865 -40.1514 -17.4857 -64.461 4.4706 -65.5841 -90.2283 0.675046 43.6446 -2.94742 133.105 -70.1233 7.37953 45.2469 -43.3017 102.393 -104.399 -64.6323 -78.8982 83.0472 -128.506 83.5502 -25.2141 23.4712 -21.089 -58.2159 -38.0763 -39.28 -68.9465 -62.5451 143.448 0.612829 88.1814 -111.967 -7.50775 48.098 -68.7158 -61.4695 132.09 -16.6372 81.1809 74.4928 134.159 -58.7576 -89.1113 -73.1846 -24.882 -17.2144 20.7486 -102.338 47.9686 85.5138 -27.0865 -117.447 23.3282 -52.8857 63.1896 -76.2069 76.3671 18.9641 -29.8422 -12.023 -25.6472 -79.6766 -137.629 163.959 -62.9315 -41.475 -43.7266 -67.76 -84.4486 50.9014 108.773 -3.5142 -134.379 -87.4897 162.793 -36.4375 -1.85369 23.1934 130.743 -29.9057 58.7162 -90.8369 -43.7221 -39.8559 58.8386 31.2087 -41.8921 178.088 -58.5571 -1.81431 50.9448 -46.8864 -21.91 137.761 1.49232 94.6636 23.3756 -34.8653 -94.4408 -99.4317 -93.6644 -11.8921 -67.1325 55.6398 102.694 -97.148 -16.587 71.2377 173.518 6.13912 114.342 87.5706 -69.6222 -45.0495 63.1854 44.5992 -142.692 -47.7752 -47.4233 -58.7107 22.3019 41.6954 27.3123 -6.88039 -19.067 -47.9942 48.4403 -82.5242 63.0004 62.2822 61.6624 93.8259 -34.398 102.821 -7.11316 -19.0908 -16.5835 -47.5726 43.5572 -39.6472 -29.167 3.99207 1.05866 -1.06303 -36.8203 -25.7509 72.1554 -37.5471 -116.009 97.6518 13.3339 90.2529 107.363 58.2907 30.8036 -40.4865 -130.291 68.9406 4.9386 -78.9878 24.3753 -130.402 28.1941 -83.8429 38.4604 -9.51005 -100.354 13.8265 -1.32058 -134.388 17.0834 -85.3227 18.9785 26.9366 -27.4116 23.4435 -68.9505 -3.54624 5.60044 -98.4738 4.26637 4.77034 -50.3189 -18.4583 -58.7043 -117.317 96.616 -39.1472 -52.1115 -148.962 -41.7663 -64.6524 53.0734 -135.131 -3.40586 70.3492 -77.6859 109.151 -51.7554 29.9249 56.2027 42.1816 8.369 73.2326 -16.7887 59.5603 -27.9121 -115.332 0.957434 -124.499 -104.387 -28.7983 11.7522 13.8939 84.9927 -52.8205 76.4966 -48.6935 -36.0598 -106.55 -11.7964 42.2695 -28.0512 -95.5055 -114.383 0.622099 -29.0476 -16.7562 66.5623 2.28669 -167.166 -66.1487 73.9183 -5.84457 -174.688 -26.1932 -75.7187 -79.7513 91.7508 -81.6472 -17.3751 25.5289 -17.6553 18.2822 -63.9608 18.8636 | 94.2047

-3.55271e-015 0 0 -182.967 98.5721 20.0951 107.44 10.5162 -45.9076 -91.8009 -2.73741 16.7719 158.894 -64.7744 -58.55 -47.9885 -203.992 -21.887 -4.40969 30.3815 6.45901 -123.991 -41.5033 57.8507 89.1025 26.8841 66.1022 18.3457 -193.05 -49.821 -91.0555 25.0375 -142.326 -41.9176 -68.0855 -8.09766 73.7521 -132.065 189.574 70.672 53.5919 55.3504 -113.45 126.005 41.5371 78.6607 122.861 17.0873 -96.6839 135.453 38.8115 43.2901 -24.693 93.9839 114.386 12.188 -0.69508 -19.9042 -120.86 -56.2298 101.77 35.7905 65.9162 -50.6964 -132.295 72.3473 -75.1145 -22.4575 86.7165 -79.8435 -17.211 -123.958 -90.8375 -168.828 -97.4963 39.6023 -126.305 -143.872 43.9613 -77.9783 19.3392 -152.236 58.1489 24.3284 54.0332 1.33405 85.8165 -190.914 -30.0851 155.41 -69.5606 43.2371 94.9985 -165.937 1.09681 84.8472 -105.198 -121.133 -67.7697 -106.426 -34.0663 14.1268 52.7374 103.297 21.3629 13.3397 -33.2685 -3.06305 -71.3995 -3.88152 3.39057 -34.0728 -9.23112 -5.98239 15.5274 82.1424 -123.788 60.8247 51.181 -61.412 -153.594 62.383 -128.023 -92.4045 -19.9168 -85.6158 -59.9317 -148.971 87.9939 -34.7676 13.1108 99.598 15.5662 155.406 41.0827 115.94 -71.0901 -2.4249 -104.901 91.042 38.2388 16.8861 100.041 -197.315 85.363 67.2165 -108.678 52.0188 -44.4551 -44.7693 80.9969 82.1706 -32.5091 -57.6651 46.7197 -37.3531 -107.907 -36.6387 -29.1786 -87.3512 11.677 -92.367 -34.1644 -53.3417 4.88426 143.826 -60.2827 25.133 24.3721 -53.6079 -66.3528 154.004 -11.7194 61.8596 105.054 -23.4425 40.2708 -95.4329 -27.0218 -84.1343 114.2 -160.978 -7.71299 -24.477 177.626 -54.0636 2.3046 -148.411 -143.228 83.7656 24.8132 31.009 82.5567 -69.4786 50.6268 25.2511 45.3925 80.8524 -157.134 -85.747 -94.6254 -200.145 70.2581 47.219 6.33401 -107.196 -35.2799 -20.1413 -30.1762 -82.8387 37.7421 -124.169 -90.5762 -42.0792 -5.22967 -52.6279 -129.185 -25.0479 83.9723 93.5114 -51.9084 -114.869 -175.846 129.484 63.56 -99.195 41.5954 40.5504 27.3382 -147.683 106.751 -127.46 33.9787 -103.664 102.921 -125.488 -100.925 85.6296 114.23 79.6316 31.774 109.151 -61.0956 68.6349 8.25419 -153.146 -103.352 110.671 155.712 -63.2834 27.3773 -111.125 10.0819 -129.933 34.4137 95.6563 77.796 117.32 26.6999 -48.5359 114.475 13.4307 123.433 62.812 173.966 61.4882 34.0127 -155.308 128.61 57.9591 -142.618 -67.6274 -18.7096 -37.1881 -106.308 -6.31016 -73.9571 -34.4732 -202.361 -13.3088 72.0023 -9.6011 14.4067 -45.6858 -16.2313 50.0095 -122.922 -107.99 -37.988 157.204 -85.7347 22.4115 100.597 -57.6171 35.9573 -89.3464 -28.1106 1.01233 -187.058 -201.068 25.426 -38.0194 -33.0681 128.815 55.3774 86.4788 141.195 -18.2429 39.1115 -15.6134 -112.455 53.4123 48.7203 -5.14557 134.604 -53.2007 100.944 101.212 140.916 93.5998 -34.2567 109.862 -10.2451 55.399 122.127 -78.7432 31.6459 -62.3093 -65.8979 55.1212 -92.2439 42.7128 -71.3679 -1.74501 -0.119457 15.0439 -17.8788 -81.6094 -35.1466 -129.211 -1.83316 -123.898 -186.637 -120.378 -194.57 -11.0406 36.7115 -14.9748 -1.93175 65.7186 -139.929 29.1825 -155.506 -81.2113 -16.2963 43.1332 -56.9324 118.344 109.744 141.112 93.2864 0.312283 -130.909 -129.04 -70.0648 -149.713 88.6424 61.9521 -37.1257 -44.8794 -83.3693 81.3962 19.6128 -90.6729 -79.2789 38.3098 -71.1068 -49.6373 33.6304 -43.1841 -25.8704 -138.952 -46.9718 -200.91 -51.654 15.3613 5.24742 -60.8254 -43.2604 2.79843 -20.4521 -16.0673 142.366 -61.0098 8.69558 -168.307 68.0812 -16.513 -172.749 -140.543 | -24.5022

0 0 0 0 271.352 -61.6707 -23.1712 -195.377 17.9791 -160.793 -150.265 -119.075 56.0267 -120.563 -116.077 -49.9681 -48.6026 103.987 26.4894 98.5915 172.39 -311.647 -185.976 47.5387 -27.2773 -278.09 8.17031 48.6868 46.5532 -158.993 -131.56 108.016 -65.1699 -159.211 133.586 -71.8606 43.4193 161.305 129.707 5.62484 105.128 -75.5919 45.0282 48.9379 297.348 52.3235 111.708 -76.2928 -50.2167 194.648 56.3841 46.155 -181.032 -82.6836 137.471 251.137 96.5109 -122.964 -32.2196 -96.4003 266.215 50.6388 -98.9901 -184.235 43.8258 -27.3319 -228.237 2.25976 -149.336 -308.2 9.37714 1.40811 -160.699 -119.89 84.1607 40.5673 74.7647 -3.31937 82.0003 -126.763 -95.2643 -251.863 216.62 -58.4883 19.8312 -25.9095 -9.27878 73.9524 -89.9299 5.93207 54.2427 -39.9084 -91.2712 63.6066 -128.687 179.013 22.8964 17.1919 37.3179 -114.109 -128.673 -119.339 241.361 186.97 -178.276 66.9141 -241.36 -121.082 -76.028 3.74705 81.0343 -52.5088 -49.5274 -110.028 28.3896 -83.5485 -184.725 118.306 -52.9376 11.3875 -26.8203 139.131 -307.342 -287.293 131.962 -23.2172 -100.758 -79.4511 -103.573 229.845 178.035 102.725 -73.1058 146.366 156.866 308.895 -107.105 -73.9083 -101.726 114.084 -85.7127 8.35305 3.35736 -113.088 11.1121 19.391 -80.1835 -55.3587 -103.817 -118.984 89.7407 73.2438 57.3716 -47.3204 -39.1991 -172.593 118.677 -130.379 -141.834 -34.2355 57.4545 85.0257 93.9842 13.2748 43.3376 25.2211 -131.531 242.239 -128.395 -22.1868 -211.787 97.5461 -225.051 89.9983 -36.7474 92.5079 -99.8067 -147.627 -54.6684 58.6706 -65.3784 -34.5454 81.8329 -127.434 154.915 -253.893 -20.241 118.832 -125.171 -203.378 189.936 -110.12 84.7327 203.328 127.673 -156.862 -179.121 -173.749 25.5808 -80.067 -25.4016 -62.4487 68.4314 152.328 102.632 -239.223 16.4392 -152.125 24.5396 -147.728 66.0444 30.045 -70.125 89.2875 -21.2396 -41.0769 -142.585 177.187 -45.8424 -42.0493 76.6609 -44.5313 -214.813 113.184 143.519 123.377 -173.541 -121.85 143.45 13.1729 -80.483 -23.7248 167.208 0.72237 130.635 -46.0006 -98.9531 -109.12 110.772 164.497 54.5824 211.173 1.18796 -129.302 93.2952 -124.772 94.9406 222.428 -87.7107 203.149 141.889 61.8413 -136.805 -98.319 -143.454 27.1522 -47.2791 32.2492 152.096 -123.725 31.9241 220.736 345.588 4.82865 150.006 172.554 3.77888 -158.816 142.139 -2.44811 -114.851 -67.0055 30.5774 -244.18 64.5523 106.885 -42.7538 -57.0277 71.0576 -191.73 -38.9738 -103.785 151.241 161.582 77.0277 82.8289 53.1561 180.804 -10.0536 49.7929 -148.544 -148.293 -24.9524 -201.853 -92.4285 -51.125 42.2931 -118.838 -5.11933 -28.4312 -60.2106 71.3224 -102.334 168.198 -52.9516 185.473 193.531 94.7466 8.38282 -96.4891 -149.778 -0.495396 -2.67193 -105.594 67.9821 -142.545 66.4763 -175.827 18.8645 -21.9832 -168.407 107.77 120.918 -243.002 10.6193 -216.457 -146.416 82.5187 -25.8464 33.9051 -74.7705 -44.2509 123.458 -212.805 -44.9396 -22.9945 -65.5101 -92.0422 -39.2229 -138.373 79.5083 19.3254 -81.9595 -303.965 37.0453 -131.873 -9.69118 -133.493 -116.466 -22.716 -43.7595 81.9672 -127.614 102.736 44.2918 165.387 -76.8695 52.2262 -144.558 107.27 35.987 -129.996 -18.6669 -169.798 -68.4899 43.9509 -70.4844 14.2782 93.9271 -7.70802 146.074 -4.25642 -8.80328 -76.6455 81.4043 55.3001 -105.83 -106.957 -227.366 -43.9361 -34.2439 -28.673 22.1047 85.4615 -262.159 -99.4136 214.5 169.565 -138.878 -72.5964 -212.816 -37.7759 68.9602 -208.184 -65.2661 -46.3893 -13.3244 -32.9263 9.37341 -27.1005 | 210.253

